asfafs
Time Stamp,Band Contact,Skin Temperature,Resistivity(Kohms)
05:39:44,WORN,35.260,656
05:39:49,WORN,35.260,656
05:39:54,WORN,35.260,656
05:39:59,WORN,35.260,656
05:40:04,WORN,35.260,656
05:40:09,WORN,35.260,657
05:40:13,WORN,35.260,657
05:40:14,WORN,35.260,658
05:40:19,WORN,35.260,660
05:40:24,WORN,35.260,656
05:40:29,WORN,35.260,656
05:40:34,WORN,35.260,656
05:40:39,WORN,35.260,656
05:40:43,WORN,35.270,656
05:40:44,WORN,35.270,658
05:40:49,WORN,35.270,658
05:40:54,WORN,35.270,662
05:40:59,WORN,35.270,559
05:41:03,WORN,35.270,556
05:41:08,WORN,35.270,537
05:41:13,WORN,35.250,537
05:41:13,WORN,35.250,532
05:41:18,WORN,35.250,531
05:41:23,WORN,35.250,534
05:41:28,WORN,35.250,532
05:41:33,WORN,35.250,534
05:41:38,WORN,35.250,536
05:41:43,WORN,35.250,537
05:41:43,WORN,35.190,537
05:41:48,WORN,35.190,538
05:41:53,WORN,35.190,531
05:41:58,WORN,35.190,531
05:42:03,WORN,35.190,533
05:42:08,WORN,35.190,534
05:42:13,WORN,35.190,534
05:42:14,WORN,35.130,534
05:42:18,WORN,35.130,537
05:42:23,WORN,35.130,538
05:42:28,WORN,35.130,541
05:42:33,WORN,35.130,541
05:42:38,WORN,35.130,540
05:42:43,WORN,35.130,541
05:42:44,WORN,35.130,541
05:42:48,WORN,35.130,538
05:42:53,WORN,35.130,540
05:42:58,WORN,35.130,542
05:43:03,WORN,35.130,543
05:43:08,WORN,35.130,542
05:43:13,WORN,35.130,543
05:43:14,WORN,35.110,543
05:43:18,WORN,35.110,545
05:43:23,WORN,35.110,546
05:43:28,WORN,35.110,527
05:43:33,WORN,35.110,531
05:43:38,WORN,35.110,534
05:43:43,WORN,35.110,536
05:43:44,WORN,35.150,536
05:43:48,WORN,35.150,538
05:43:53,WORN,35.150,539
05:43:58,WORN,35.150,539
05:44:03,WORN,35.150,536
05:44:08,WORN,35.150,536
05:44:13,WORN,35.150,537
05:44:14,WORN,35.160,537
05:44:18,WORN,35.160,538
05:44:23,WORN,35.160,538
05:44:28,WORN,35.160,539
05:44:33,WORN,35.160,541
05:44:38,WORN,35.160,541
05:44:43,WORN,35.160,542
05:44:44,WORN,35.160,542
05:44:48,WORN,35.160,541
05:44:53,WORN,35.160,542
05:44:58,WORN,35.160,543
05:45:03,WORN,35.160,544
05:45:08,WORN,35.160,543
05:45:13,WORN,35.160,545
05:45:14,WORN,35.210,545
05:45:17,WORN,35.210,546
05:45:22,WORN,35.210,544
05:45:27,WORN,35.210,546
05:45:32,WORN,35.210,547
05:45:37,WORN,35.210,545
05:45:42,WORN,35.210,547
05:45:44,WORN,35.230,547
05:45:47,WORN,35.230,547
05:45:52,WORN,35.230,548
05:45:57,WORN,35.230,549
05:46:02,WORN,35.230,550
05:46:07,WORN,35.230,550
05:46:12,WORN,35.230,550
05:46:14,WORN,35.250,550
05:46:17,WORN,35.250,550
05:46:22,WORN,35.250,552
05:46:27,WORN,35.250,553
05:46:32,WORN,35.250,553
05:46:37,WORN,35.250,554
05:46:42,WORN,35.250,556
05:46:44,WORN,35.280,556
05:46:47,WORN,35.280,557
05:46:52,WORN,35.280,556
05:46:57,WORN,35.280,556
05:47:02,WORN,35.280,558
05:47:07,WORN,35.280,559
05:47:12,WORN,35.280,559
05:47:14,WORN,35.280,559
05:47:17,WORN,35.280,561
05:47:22,WORN,35.280,560
05:47:27,WORN,35.280,562
05:47:32,WORN,35.280,562
05:47:37,WORN,35.280,562
05:47:42,WORN,35.280,562
05:47:44,WORN,35.300,562
05:47:47,WORN,35.300,563
05:47:52,WORN,35.300,563
05:47:57,WORN,35.300,563
05:48:02,WORN,35.300,565
05:48:07,WORN,35.300,566
05:48:12,WORN,35.300,566
05:48:15,WORN,35.330,566
05:48:17,WORN,35.330,566
05:48:22,WORN,35.330,567
05:48:27,WORN,35.330,569
05:48:31,WORN,35.330,569
05:48:36,WORN,35.330,569
05:48:41,WORN,35.330,571
05:48:44,WORN,35.330,571
05:48:46,WORN,35.330,570
05:48:51,WORN,35.330,571
05:48:56,WORN,35.330,571
05:49:01,WORN,35.330,571
05:49:06,WORN,35.330,572
05:49:11,WORN,35.330,574
05:49:14,WORN,35.350,574
05:49:16,WORN,35.350,574
05:49:21,WORN,35.350,555
05:49:26,WORN,35.350,558
05:49:31,WORN,35.350,555
05:49:36,WORN,35.350,557
05:49:41,WORN,35.350,556
05:49:44,WORN,35.390,556
05:49:46,WORN,35.390,558
05:49:51,WORN,35.390,559
05:49:56,WORN,35.390,559
05:50:01,WORN,35.390,560
05:50:06,WORN,35.390,563
05:50:11,WORN,35.390,563
05:50:14,WORN,35.420,563
05:50:16,WORN,35.420,564
05:50:21,WORN,35.420,565
05:50:26,WORN,35.420,566
05:50:31,WORN,35.420,568
05:50:36,WORN,35.420,568
05:50:41,WORN,35.420,569
05:50:45,WORN,35.410,569
05:50:46,WORN,35.410,568
05:50:51,WORN,35.410,569
05:50:56,WORN,35.410,569
05:51:01,WORN,35.410,569
05:51:06,WORN,35.410,567
05:51:11,WORN,35.410,569
05:51:15,WORN,35.440,569
05:51:16,WORN,35.440,569
05:51:21,WORN,35.440,571
05:51:26,WORN,35.440,571
05:51:31,WORN,35.440,572
05:51:36,WORN,35.440,573
05:51:41,WORN,35.440,573
05:51:45,WORN,35.450,573
05:51:46,WORN,35.450,572
05:51:51,WORN,35.450,575
05:51:56,WORN,35.450,576
05:52:01,WORN,35.450,578
05:52:05,WORN,35.450,576
05:52:10,WORN,35.450,577
05:52:15,WORN,35.460,577
05:52:15,WORN,35.460,577
05:52:20,WORN,35.460,579
05:52:25,WORN,35.460,579
05:52:30,WORN,35.460,579
05:52:35,WORN,35.460,579
05:52:40,WORN,35.460,579
05:52:45,WORN,35.490,579
05:52:45,WORN,35.490,580
05:52:50,WORN,35.490,580
05:52:55,WORN,35.490,581
05:53:00,WORN,35.490,581
05:53:05,WORN,35.490,580
05:53:10,WORN,35.490,583
05:53:15,WORN,35.490,583
05:53:15,WORN,35.490,584
05:53:20,WORN,35.490,584
05:53:25,WORN,35.490,585
05:53:30,WORN,35.490,583
05:53:35,WORN,35.490,583
05:53:40,WORN,35.490,584
05:53:45,WORN,35.510,584
05:53:45,WORN,35.510,585
05:53:50,WORN,35.510,586
05:53:55,WORN,35.510,588
05:54:00,WORN,35.510,589
05:54:05,WORN,35.510,590
05:54:10,WORN,35.510,583
05:54:15,WORN,35.510,587
05:54:15,WORN,35.510,587
05:54:20,WORN,35.510,589
05:54:25,WORN,35.510,589
05:54:30,WORN,35.510,589
05:54:35,WORN,35.510,592
05:54:40,WORN,35.510,595
05:54:45,WORN,35.510,595
05:54:45,WORN,35.530,595
05:54:50,WORN,35.530,595
05:54:55,WORN,35.530,593
05:55:00,WORN,35.530,595
05:55:05,WORN,35.530,596
05:55:10,WORN,35.530,597
05:55:15,WORN,35.530,595
05:55:15,WORN,35.530,595
05:55:20,WORN,35.530,597
05:55:25,WORN,35.530,599
05:55:30,WORN,35.530,600
05:55:35,WORN,35.530,600
05:55:40,WORN,35.530,600
05:55:45,WORN,35.530,601
05:55:45,WORN,35.560,601
05:55:50,WORN,35.560,602
05:55:55,WORN,35.560,603
05:56:00,WORN,35.560,603
05:56:05,WORN,35.560,605
05:56:10,WORN,35.560,605
05:56:15,WORN,35.560,605
05:56:15,WORN,35.560,605
05:56:19,WORN,35.560,605
05:56:24,WORN,35.560,605
05:56:29,WORN,35.560,606
05:56:34,WORN,35.560,605
05:56:39,WORN,35.560,606
05:56:44,WORN,35.560,607
05:56:46,WORN,35.560,607
05:56:49,WORN,35.560,608
05:56:54,WORN,35.560,608
05:56:59,WORN,35.560,608
05:57:04,WORN,35.560,610
05:57:09,WORN,35.560,609
05:57:14,WORN,35.560,608
05:57:16,WORN,35.580,608
05:57:19,WORN,35.580,609
05:57:24,WORN,35.580,610
05:57:29,WORN,35.580,611
05:57:34,WORN,35.580,610
05:57:39,WORN,35.580,613
05:57:44,WORN,35.580,613
05:57:46,WORN,35.580,613
05:57:49,WORN,35.580,615
05:57:54,WORN,35.580,614
05:57:59,WORN,35.580,614
05:58:04,WORN,35.580,614
05:58:09,WORN,35.580,616
05:58:14,WORN,35.580,617
05:58:16,WORN,35.600,617
05:58:19,WORN,35.600,617
05:58:24,WORN,35.600,616
05:58:29,WORN,35.600,618
05:58:34,WORN,35.600,618
05:58:39,WORN,35.600,619
05:58:44,WORN,35.600,619
05:58:46,WORN,35.590,619
05:58:49,WORN,35.590,617
05:58:54,WORN,35.590,617
05:58:59,WORN,35.590,618
05:59:04,WORN,35.590,620
05:59:09,WORN,35.590,619
05:59:14,WORN,35.590,620
05:59:16,WORN,35.600,620
05:59:19,WORN,35.600,620
05:59:24,WORN,35.600,621
05:59:29,WORN,35.600,622
05:59:34,WORN,35.600,619
05:59:39,WORN,35.600,622
05:59:44,WORN,35.600,622
05:59:46,WORN,35.630,622
05:59:49,WORN,35.630,619
05:59:54,WORN,35.630,620
05:59:59,WORN,35.630,621
06:00:04,WORN,35.630,622
06:00:09,WORN,35.630,622
06:00:14,WORN,35.630,623
06:00:16,WORN,35.630,623
06:00:19,WORN,35.630,624
06:00:24,WORN,35.630,624
06:00:29,WORN,35.630,625
06:00:34,WORN,35.630,626
06:00:38,WORN,35.630,627
06:00:43,WORN,35.630,625
06:00:46,WORN,35.630,625
06:00:48,WORN,35.630,626
06:00:53,WORN,35.630,627
06:00:58,WORN,35.630,626
06:01:03,WORN,35.630,627
06:01:08,WORN,35.630,627
06:01:13,WORN,35.630,629
06:01:16,WORN,35.640,629
06:01:18,WORN,35.640,629
06:01:23,WORN,35.640,629
06:01:28,WORN,35.640,630
06:01:33,WORN,35.640,630
06:01:38,WORN,35.640,631
06:01:43,WORN,35.640,633
06:01:46,WORN,35.650,633
06:01:48,WORN,35.650,633
06:01:53,WORN,35.650,633
06:01:58,WORN,35.650,633
06:02:03,WORN,35.650,633
06:02:08,WORN,35.650,634
06:02:13,WORN,35.650,635
06:02:16,WORN,35.650,635
06:02:18,WORN,35.650,634
06:02:23,WORN,35.650,635
06:02:28,WORN,35.650,635
06:02:33,WORN,35.650,635
06:02:38,WORN,35.650,635
06:02:43,WORN,35.650,636
06:02:46,WORN,35.650,636
06:02:48,WORN,35.650,636
06:02:53,WORN,35.650,633
06:02:58,WORN,35.650,635
06:03:03,WORN,35.650,636
06:03:08,WORN,35.650,637
06:03:13,WORN,35.650,634
06:03:17,WORN,35.670,634
06:03:18,WORN,35.670,636
06:03:23,WORN,35.670,636
06:03:28,WORN,35.670,635
06:03:33,WORN,35.670,637
06:03:38,WORN,35.670,638
06:03:43,WORN,35.670,638
06:03:47,WORN,35.650,638
06:03:48,WORN,35.650,638
06:03:53,WORN,35.650,639
06:03:58,WORN,35.650,641
06:04:03,WORN,35.650,641
06:04:08,WORN,35.650,641
06:04:13,WORN,35.650,641
06:04:17,WORN,35.670,641
06:04:18,WORN,35.670,642
06:04:23,WORN,35.670,642
06:04:28,WORN,35.670,643
06:04:33,WORN,35.670,643
06:04:38,WORN,35.670,643
06:04:43,WORN,35.670,643
06:04:47,WORN,35.670,643
06:04:48,WORN,35.670,644
06:04:52,WORN,35.670,645
06:04:57,WORN,35.670,645
06:05:02,WORN,35.670,647
06:05:07,WORN,35.670,645
06:05:12,WORN,35.670,648
06:05:17,WORN,35.670,648
06:05:17,WORN,35.670,647
06:05:22,WORN,35.670,645
06:05:27,WORN,35.670,646
06:05:32,WORN,35.670,645
06:05:37,WORN,35.670,646
06:05:42,WORN,35.670,646
06:05:47,WORN,35.700,646
06:05:47,WORN,35.700,648
06:05:52,WORN,35.700,648
06:05:57,WORN,35.700,649
06:06:02,WORN,35.700,648
06:06:07,WORN,35.700,648
06:06:12,WORN,35.700,648
06:06:17,WORN,35.690,648
06:06:17,WORN,35.690,650
06:06:22,WORN,35.690,649
06:06:27,WORN,35.690,648
06:06:32,WORN,35.690,648
06:06:37,WORN,35.690,649
06:06:42,WORN,35.690,644
06:06:47,WORN,35.690,646
06:06:47,WORN,35.690,646
06:06:52,WORN,35.690,647
06:06:57,WORN,35.690,648
06:07:02,WORN,35.690,650
06:07:07,WORN,35.690,651
06:07:12,WORN,35.690,652
06:07:17,WORN,35.690,652
06:07:17,WORN,35.710,652
06:07:22,WORN,35.710,653
06:07:27,WORN,35.710,652
06:07:32,WORN,35.710,652
06:07:37,WORN,35.710,653
06:07:42,WORN,35.710,653
06:07:47,WORN,35.710,652
06:07:47,WORN,35.700,652
06:07:52,WORN,35.700,651
06:07:57,WORN,35.700,652
06:08:02,WORN,35.700,652
06:08:07,WORN,35.700,652
06:08:12,WORN,35.700,653
06:08:17,WORN,35.700,654
06:08:17,WORN,35.710,654
06:08:22,WORN,35.710,654
06:08:27,WORN,35.710,654
06:08:32,WORN,35.710,655
06:08:37,WORN,35.710,655
06:08:42,WORN,35.710,657
06:08:47,WORN,35.710,656
06:08:47,WORN,35.720,656
06:08:52,WORN,35.720,657
06:08:57,WORN,35.720,656
06:09:02,WORN,35.720,657
06:09:06,WORN,35.720,656
06:09:11,WORN,35.720,656
06:09:16,WORN,35.720,657
06:09:18,WORN,35.720,657
06:09:21,WORN,35.720,628
06:09:26,WORN,35.720,640
06:09:31,WORN,35.720,637
06:09:36,WORN,35.720,639
06:09:41,WORN,35.720,641
06:09:46,WORN,35.720,641
06:09:48,WORN,35.650,641
06:09:51,WORN,35.650,641
06:09:56,WORN,35.650,643
06:10:01,WORN,35.650,643
06:10:06,WORN,35.650,643
06:10:11,WORN,35.650,643
06:10:16,WORN,35.650,643
06:10:18,WORN,35.610,643
06:10:21,WORN,35.610,644
06:10:26,WORN,35.610,643
06:10:31,WORN,35.610,643
06:10:36,WORN,35.610,643
06:10:41,WORN,35.610,643
06:10:46,WORN,35.610,643
06:10:48,WORN,35.600,643
06:10:51,WORN,35.600,643
06:10:56,WORN,35.600,643
06:11:01,WORN,35.600,643
06:11:06,WORN,35.600,643
06:11:11,WORN,35.600,643
06:11:16,WORN,35.600,643
06:11:18,WORN,35.580,643
06:11:21,WORN,35.580,643
06:11:26,WORN,35.580,643
06:11:31,WORN,35.580,642
06:11:36,WORN,35.580,642
06:11:41,WORN,35.580,642
06:11:46,WORN,35.580,643
06:11:48,WORN,35.580,643
06:11:51,WORN,35.580,643
06:11:56,WORN,35.580,643
06:12:01,WORN,35.580,643
06:12:06,WORN,35.580,643
06:12:11,WORN,35.580,643
06:12:16,WORN,35.580,643
06:12:18,WORN,35.590,643
06:12:21,WORN,35.590,644
06:12:26,WORN,35.590,643
06:12:31,WORN,35.590,643
06:12:36,WORN,35.590,643
06:12:41,WORN,35.590,643
06:12:46,WORN,35.590,644
06:12:48,WORN,35.600,644
06:12:51,WORN,35.600,644
06:12:56,WORN,35.600,644
06:13:01,WORN,35.600,643
06:13:06,WORN,35.600,641
06:13:11,WORN,35.600,642
06:13:16,WORN,35.600,643
06:13:18,WORN,35.600,643
06:13:20,WORN,35.600,642
06:13:25,WORN,35.600,643
06:13:30,WORN,35.600,641
06:13:35,WORN,35.600,639
06:13:40,WORN,35.600,639
06:13:45,WORN,35.600,640
06:13:48,WORN,35.630,640
06:13:50,WORN,35.630,641
06:13:55,WORN,35.630,642
06:14:00,WORN,35.630,635
06:14:05,WORN,35.630,637
06:14:10,WORN,35.630,637
06:14:15,WORN,35.630,639
06:14:18,WORN,35.650,639
06:14:20,WORN,35.650,639
06:14:25,WORN,35.650,640
06:14:30,WORN,35.650,636
06:14:35,WORN,35.650,639
06:14:40,WORN,35.650,640
06:14:45,WORN,35.650,640
06:14:48,WORN,35.670,640
06:14:50,WORN,35.670,639
06:14:55,WORN,35.670,635
06:15:00,WORN,35.670,637
06:15:05,WORN,35.670,639
06:15:10,WORN,35.670,639
06:15:15,WORN,35.670,640
06:15:19,WORN,35.670,640
06:15:20,WORN,35.670,637
06:15:25,WORN,35.670,632
06:15:30,WORN,35.670,635
06:15:35,WORN,35.670,634
06:15:40,WORN,35.670,637
06:15:45,WORN,35.670,638
06:15:49,WORN,35.700,638
06:15:50,WORN,35.700,638
06:15:55,WORN,35.700,639
06:16:00,WORN,35.700,640
06:16:05,WORN,35.700,634
06:16:10,WORN,35.700,638
06:16:15,WORN,35.700,639
06:16:19,WORN,35.710,639
06:16:20,WORN,35.710,638
06:16:25,WORN,35.710,639
06:16:30,WORN,35.710,639
06:16:35,WORN,35.710,642
06:16:40,WORN,35.710,635
06:16:45,WORN,35.710,632
06:16:49,WORN,35.720,632
06:16:50,WORN,35.720,603
06:16:55,WORN,35.720,606
06:17:00,WORN,35.720,596
06:17:05,WORN,35.720,602
06:17:10,WORN,35.720,604
06:17:15,WORN,35.720,605
06:17:19,WORN,35.670,605
06:17:20,WORN,35.670,607
06:17:25,WORN,35.670,610
06:17:30,WORN,35.670,611
06:17:35,WORN,35.670,608
06:17:39,WORN,35.670,603
06:17:44,WORN,35.670,606
06:17:49,WORN,35.630,606
06:17:49,WORN,35.630,605
06:17:54,WORN,35.630,605
06:17:59,WORN,35.630,608
06:18:04,WORN,35.630,610
06:18:09,WORN,35.630,608
06:18:14,WORN,35.630,611
06:18:19,WORN,35.580,611
06:18:19,WORN,35.580,611
06:18:24,WORN,35.580,612
06:18:29,WORN,35.580,613
06:18:34,WORN,35.580,613
06:18:39,WORN,35.580,614
06:18:44,WORN,35.580,615
06:18:49,WORN,35.550,615
06:18:49,WORN,35.550,616
06:18:54,WORN,35.550,617
06:18:59,WORN,35.550,604
06:19:04,WORN,35.550,606
06:19:09,WORN,35.550,596
06:19:14,WORN,35.550,598
06:19:19,WORN,35.550,600
06:19:19,WORN,35.500,600
06:19:24,WORN,35.500,603
06:19:29,WORN,35.500,605
06:19:34,WORN,35.500,606
06:19:39,WORN,35.500,606
06:19:44,WORN,35.500,607
06:19:49,WORN,35.500,609
06:19:49,WORN,35.480,609
06:19:54,WORN,35.480,610
06:19:59,WORN,35.480,611
06:20:04,WORN,35.480,603
06:20:09,WORN,35.480,607
06:20:14,WORN,35.480,609
06:20:19,WORN,35.480,610
06:20:19,WORN,35.460,610
06:20:24,WORN,35.460,591
06:20:29,WORN,35.460,594
06:20:34,WORN,35.460,597
06:20:39,WORN,35.460,595
06:20:44,WORN,35.460,593
06:20:49,WORN,35.460,596
06:20:49,WORN,35.440,596
06:20:54,WORN,35.440,598
06:20:59,WORN,35.440,599
06:21:04,WORN,35.440,600
06:21:09,WORN,35.440,597
06:21:14,WORN,35.440,602
06:21:19,WORN,35.440,603
06:21:20,WORN,35.390,603
06:21:24,WORN,35.390,605
06:21:29,WORN,35.390,606
06:21:34,WORN,35.390,608
06:21:39,WORN,35.390,608
06:21:44,WORN,35.390,608
06:21:48,WORN,35.390,609
06:21:50,WORN,35.390,609
06:21:53,WORN,35.390,611
06:21:58,WORN,35.390,592
06:22:03,WORN,35.390,599
06:22:08,WORN,35.390,601
06:22:13,WORN,35.390,591
06:22:18,WORN,35.390,593
06:22:20,WORN,35.390,593
06:22:23,WORN,35.390,598
06:22:28,WORN,35.390,592
06:22:33,WORN,35.390,571
06:22:38,WORN,35.390,579
06:22:43,WORN,35.390,583
06:22:48,WORN,35.390,584
06:22:50,WORN,35.370,584
06:22:53,WORN,35.370,586
06:22:58,WORN,35.370,589
06:23:03,WORN,35.370,590
06:23:08,WORN,35.370,591
06:23:13,WORN,35.370,593
06:23:18,WORN,35.370,584
06:23:20,WORN,35.350,584
06:23:23,WORN,35.350,583
06:23:28,WORN,35.350,586
06:23:33,WORN,35.350,590
06:23:38,WORN,35.350,591
06:23:43,WORN,35.350,594
06:23:48,WORN,35.350,594
06:23:50,WORN,35.350,594
06:23:53,WORN,35.350,596
06:23:58,WORN,35.350,593
06:24:03,WORN,35.350,595
06:24:08,WORN,35.350,569
06:24:13,WORN,35.350,579
06:24:18,WORN,35.350,585
06:24:20,WORN,35.330,585
06:24:23,WORN,35.330,570
06:24:28,WORN,35.330,582
06:24:33,WORN,35.330,584
06:24:38,WORN,35.330,586
06:24:43,WORN,35.330,588
06:24:48,WORN,35.330,588
06:24:50,WORN,35.330,588
06:24:53,WORN,35.330,590
06:24:58,WORN,35.330,590
06:25:03,WORN,35.330,591
06:25:08,WORN,35.330,592
06:25:13,WORN,35.330,592
06:25:18,WORN,35.330,593
06:25:20,WORN,35.350,593
06:25:23,WORN,35.350,595
06:25:28,WORN,35.350,595
06:25:33,WORN,35.350,596
06:25:38,WORN,35.350,597
06:25:43,WORN,35.350,597
06:25:48,WORN,35.350,598
06:25:50,WORN,35.370,598
06:25:53,WORN,35.370,598
06:25:58,WORN,35.370,600
06:26:02,WORN,35.370,600
06:26:07,WORN,35.370,601
06:26:12,WORN,35.370,601
06:26:17,WORN,35.370,602
06:26:20,WORN,35.390,602
06:26:22,WORN,35.390,602
06:26:27,WORN,35.390,603
06:26:32,WORN,35.390,603
06:26:37,WORN,35.390,602
06:26:42,WORN,35.390,603
06:26:47,WORN,35.390,605
06:26:50,WORN,35.420,605
06:26:52,WORN,35.420,606
06:26:57,WORN,35.420,606
06:27:02,WORN,35.420,607
06:27:07,WORN,35.420,608
06:27:12,WORN,35.420,609
06:27:17,WORN,35.420,603
06:27:20,WORN,35.440,603
06:27:22,WORN,35.440,605
06:27:27,WORN,35.440,607
06:27:32,WORN,35.440,603
06:27:37,WORN,35.440,606
06:27:42,WORN,35.440,608
06:27:47,WORN,35.440,610
06:27:51,WORN,35.420,610
06:27:52,WORN,35.420,610
06:27:57,WORN,35.420,611
06:28:02,WORN,35.420,611
06:28:07,WORN,35.420,612
06:28:12,WORN,35.420,613
06:28:17,WORN,35.420,613
06:28:21,WORN,35.370,613
06:28:22,WORN,35.370,614
06:28:27,WORN,35.370,615
06:28:32,WORN,35.370,615
06:28:37,WORN,35.370,617
06:28:42,WORN,35.370,617
06:28:47,WORN,35.370,613
06:28:51,WORN,35.370,613
06:28:52,WORN,35.370,615
06:28:57,WORN,35.370,616
06:29:02,WORN,35.370,617
06:29:07,WORN,35.370,618
06:29:12,WORN,35.370,618
06:29:17,WORN,35.370,619
06:29:21,WORN,35.350,619
06:29:22,WORN,35.350,619
06:29:27,WORN,35.350,620
06:29:32,WORN,35.350,620
06:29:37,WORN,35.350,618
06:29:42,WORN,35.350,605
06:29:47,WORN,35.350,610
06:29:51,WORN,35.350,610
06:29:52,WORN,35.350,613
06:29:57,WORN,35.350,615
06:30:02,WORN,35.350,617
06:30:07,WORN,35.350,618
06:30:12,WORN,35.350,619
06:30:16,WORN,35.350,620
06:30:21,WORN,35.350,620
06:30:21,WORN,35.350,621
06:30:26,WORN,35.350,622
06:30:31,WORN,35.350,623
06:30:36,WORN,35.350,624
06:30:41,WORN,35.350,624
06:30:46,WORN,35.350,624
06:30:51,WORN,35.360,624
06:30:51,WORN,35.360,625
06:30:56,WORN,35.360,606
06:31:01,WORN,35.360,615
06:31:06,WORN,35.360,618
06:31:11,WORN,35.360,620
06:31:16,WORN,35.360,618
06:31:21,WORN,35.370,618
06:31:21,WORN,35.370,620
06:31:26,WORN,35.370,618
06:31:31,WORN,35.370,620
06:31:36,WORN,35.370,622
06:31:41,WORN,35.370,624
06:31:46,WORN,35.370,617
06:31:51,WORN,35.370,617
06:31:51,WORN,35.350,617
06:31:56,WORN,35.350,620
06:32:01,WORN,35.350,622
06:32:06,WORN,35.350,623
06:32:11,WORN,35.350,624
06:32:16,WORN,35.350,611
06:32:21,WORN,35.350,617
06:32:21,WORN,35.350,617
06:32:26,WORN,35.350,620
06:32:31,WORN,35.350,623
06:32:36,WORN,35.350,624
06:32:41,WORN,35.350,625
06:32:46,WORN,35.350,620
06:32:51,WORN,35.350,590
06:32:51,WORN,35.350,590
06:32:56,WORN,35.350,591
06:33:01,WORN,35.350,599
06:33:06,WORN,35.350,600
06:33:11,WORN,35.350,605
06:33:16,WORN,35.350,569
06:33:21,WORN,35.350,550
06:33:21,WORN,35.350,550
06:33:26,WORN,35.350,563
06:33:31,WORN,35.350,568
06:33:36,WORN,35.350,532
06:33:41,WORN,35.350,553
06:33:46,WORN,35.350,558
06:33:51,WORN,35.350,565
06:33:52,WORN,35.360,565
06:33:56,WORN,35.360,559
06:34:01,WORN,35.360,558
06:34:06,WORN,35.360,562
06:34:11,WORN,35.360,566
06:34:16,WORN,35.360,569
06:34:21,WORN,35.360,572
06:34:22,WORN,35.360,572
06:34:26,WORN,35.360,565
06:34:30,WORN,35.360,574
06:34:35,WORN,35.360,576
06:34:40,WORN,35.360,580
06:34:45,WORN,35.360,582
06:34:50,WORN,35.360,584
06:34:52,WORN,35.350,584
06:34:55,WORN,35.350,586
06:35:00,WORN,35.350,588
06:35:05,WORN,35.350,590
06:35:10,WORN,35.350,590
06:35:15,WORN,35.350,591
06:35:20,WORN,35.350,591
06:35:22,WORN,35.350,591
06:35:25,WORN,35.350,590
06:35:30,WORN,35.350,589
06:35:35,WORN,35.350,593
06:35:40,WORN,35.350,596
06:35:45,WORN,35.350,596
06:35:50,WORN,35.350,597
06:35:52,WORN,35.360,597
06:35:55,WORN,35.360,598
06:36:00,WORN,35.360,600
06:36:05,WORN,35.360,600
06:36:10,WORN,35.360,600
06:36:15,WORN,35.360,586
06:36:20,WORN,35.360,593
06:36:22,WORN,35.360,593
06:36:25,WORN,35.360,596
06:36:30,WORN,35.360,598
06:36:35,WORN,35.360,600
06:36:40,WORN,35.360,601
06:36:45,WORN,35.360,602
06:36:50,WORN,35.360,603
06:36:52,WORN,35.350,603
06:36:55,WORN,35.350,605
06:37:00,WORN,35.350,606
06:37:05,WORN,35.350,606
06:37:10,WORN,35.350,607
06:37:15,WORN,35.350,607
06:37:20,WORN,35.350,607
06:37:22,WORN,35.330,607
06:37:25,WORN,35.330,608
06:37:30,WORN,35.330,609
06:37:35,WORN,35.330,611
06:37:40,WORN,35.330,611
06:37:45,WORN,35.330,581
06:37:50,WORN,35.330,589
06:37:52,WORN,35.330,589
06:37:55,WORN,35.330,596
06:38:00,WORN,35.330,600
06:38:05,WORN,35.330,603
06:38:10,WORN,35.330,605
06:38:15,WORN,35.330,606
06:38:20,WORN,35.330,608
06:38:22,WORN,35.320,608
06:38:25,WORN,35.320,593
06:38:30,WORN,35.320,593
06:38:35,WORN,35.320,599
06:38:40,WORN,35.320,602
06:38:45,WORN,35.320,603
06:38:49,WORN,35.320,606
06:38:52,WORN,35.300,606
06:38:54,WORN,35.300,608
06:38:59,WORN,35.300,610
06:39:04,WORN,35.300,610
06:39:09,WORN,35.300,611
06:39:14,WORN,35.300,612
06:39:19,WORN,35.300,615
06:39:22,WORN,35.300,615
06:39:24,WORN,35.300,617
06:39:29,WORN,35.300,618
06:39:34,WORN,35.300,620
06:39:39,WORN,35.300,621
06:39:44,WORN,35.300,621
06:39:49,WORN,35.300,622
06:39:53,WORN,35.270,622
06:39:54,WORN,35.270,622
06:39:59,WORN,35.270,623
06:40:04,WORN,35.270,623
06:40:09,WORN,35.270,624
06:40:14,WORN,35.270,626
06:40:19,WORN,35.270,626
06:40:23,WORN,35.270,626
06:40:24,WORN,35.270,626
06:40:29,WORN,35.270,627
06:40:34,WORN,35.270,627
06:40:39,WORN,35.270,628
06:40:44,WORN,35.270,629
06:40:49,WORN,35.270,629
06:40:53,WORN,35.280,629
06:40:54,WORN,35.280,630
06:40:59,WORN,35.280,610
06:41:04,WORN,35.280,546
06:41:09,WORN,35.280,576
06:41:14,WORN,35.280,586
06:41:19,WORN,35.280,591
06:41:23,WORN,35.300,591
06:41:24,WORN,35.300,596
06:41:29,WORN,35.300,600
06:41:34,WORN,35.300,602
06:41:39,WORN,35.300,603
06:41:44,WORN,35.300,605
06:41:49,WORN,35.300,608
