asfasfasd
Time Stamp,HR Status,Heart Rate(bpm),RR
03:10:54,LOCKED,47,1.37714
03:10:55,LOCKED,47,1.34395
03:10:55,LOCKED,47,1.34395
03:10:57,LOCKED,47,1.24440
03:10:57,LOCKED,46,1.24440
03:10:57,LOCKED,46,1.24440
03:10:58,LOCKED,46,1.29418
03:10:58,LOCKED,46,1.29418
03:10:59,LOCKED,46,1.27758
03:10:59,LOCKED,45,1.27758
03:11:00,LOCKED,45,1.31077
03:11:00,LOCKED,45,1.31077
03:11:00,LOCKED,45,1.31077
03:11:02,LOCKED,45,1.37714
03:11:02,LOCKED,45,1.37714
03:11:03,LOCKED,45,1.39373
03:11:03,LOCKED,45,1.39373
03:11:05,LOCKED,45,1.37714
03:11:05,LOCKED,45,1.37714
03:11:05,LOCKED,45,1.37714
03:11:06,LOCKED,45,1.37714
03:11:06,LOCKED,45,1.37714
03:11:07,LOCKED,45,1.41032
03:11:07,LOCKED,44,1.41032
03:11:07,LOCKED,44,1.41032
03:11:09,LOCKED,44,1.41032
03:11:09,LOCKED,44,1.41032
03:11:10,LOCKED,44,1.41032
03:11:10,LOCKED,44,1.41032
03:11:10,LOCKED,44,1.41032
03:11:12,LOCKED,44,1.39373
03:11:12,LOCKED,44,1.39373
03:11:13,LOCKED,44,1.39373
03:11:13,LOCKED,44,1.39373
03:11:14,LOCKED,44,1.41032
03:11:14,LOCKED,44,1.41032
03:11:14,LOCKED,44,1.41032
03:11:16,LOCKED,44,1.36054
03:11:16,LOCKED,43,1.36054
03:11:17,LOCKED,43,1.39373
03:11:17,LOCKED,43,1.39373
03:11:17,LOCKED,43,1.39373
03:11:19,LOCKED,43,1.39373
03:11:19,LOCKED,43,1.39373
03:11:20,LOCKED,43,1.41032
03:11:20,LOCKED,43,1.41032
03:11:21,LOCKED,43,1.39373
03:11:21,LOCKED,43,1.39373
03:11:21,LOCKED,43,1.39373
03:11:23,LOCKED,43,1.37714
03:11:23,LOCKED,43,1.37714
03:11:24,LOCKED,43,1.37714
03:11:24,LOCKED,42,1.37714
03:11:25,LOCKED,42,1.37714
03:11:25,LOCKED,42,1.37714
03:11:25,LOCKED,42,1.37714
03:11:27,LOCKED,42,1.39373
03:11:27,LOCKED,42,1.39373
03:11:28,LOCKED,42,1.34395
03:11:28,LOCKED,42,1.34395
03:11:28,LOCKED,42,1.34395
03:11:30,LOCKED,42,1.39373
03:11:30,LOCKED,43,1.39373
03:11:31,LOCKED,43,1.39373
03:11:31,LOCKED,43,1.39373
03:11:32,LOCKED,43,1.36054
03:11:32,LOCKED,43,1.36054
03:11:32,LOCKED,43,1.36054
03:11:34,LOCKED,43,1.37714
03:11:34,LOCKED,43,1.37714
03:11:35,LOCKED,43,1.36054
03:11:35,LOCKED,43,1.36054
03:11:36,LOCKED,43,1.27758
03:11:36,LOCKED,43,0.04978
03:11:36,LOCKED,43,0.04978
03:11:37,LOCKED,43,0.63050
03:11:37,LOCKED,43,0.63050
03:11:38,LOCKED,43,0.61390
03:11:38,LOCKED,51,0.61390
03:11:39,LOCKED,51,1.26099
03:11:39,LOCKED,51,1.26099
03:11:40,LOCKED,51,1.31077
03:11:40,LOCKED,51,1.31077
03:11:40,LOCKED,51,1.31077
03:11:42,LOCKED,51,1.31077
03:11:42,LOCKED,50,1.31077
03:11:43,LOCKED,50,1.32736
03:11:43,LOCKED,50,1.32736
03:11:44,LOCKED,50,1.32736
03:11:44,LOCKED,50,1.32736
03:11:44,LOCKED,50,1.32736
03:11:46,LOCKED,50,1.32736
03:11:46,LOCKED,49,1.32736
03:11:47,LOCKED,49,1.24440
03:11:47,LOCKED,49,1.24440
03:11:48,LOCKED,49,1.19462
03:11:48,LOCKED,49,1.19462
03:11:49,LOCKED,49,1.12826
03:11:49,LOCKED,49,1.12826
03:11:50,LOCKED,49,1.17803
03:11:50,LOCKED,49,1.17803
03:11:50,LOCKED,54,1.17803
03:11:51,LOCKED,54,1.17803
03:11:51,LOCKED,54,1.17803
03:11:53,LOCKED,54,1.16144
03:11:53,LOCKED,53,1.16144
03:11:54,LOCKED,53,1.14485
03:11:54,LOCKED,53,1.14485
03:11:55,LOCKED,53,1.21122
03:11:55,LOCKED,53,1.21122
03:11:56,LOCKED,53,1.24440
03:11:56,LOCKED,53,1.24440
03:11:56,LOCKED,52,1.24440
03:11:57,LOCKED,52,1.21122
03:11:57,LOCKED,52,1.21122
03:11:59,LOCKED,52,1.12826
03:11:59,LOCKED,51,1.12826
03:12:00,LOCKED,51,1.11166
03:12:00,LOCKED,51,1.11166
03:12:01,LOCKED,51,1.19462
03:12:01,LOCKED,52,1.19462
03:12:02,LOCKED,52,1.16144
03:12:02,LOCKED,57,1.16144
03:12:03,LOCKED,57,1.17803
03:12:03,LOCKED,56,1.17803
03:12:03,LOCKED,56,1.17803
03:12:04,LOCKED,56,1.19462
03:12:04,LOCKED,56,1.19462
03:12:06,LOCKED,56,1.44350
03:12:06,LOCKED,55,1.44350
03:12:07,LOCKED,55,1.29418
03:12:07,LOCKED,52,1.29418
03:12:07,LOCKED,52,1.29418
03:12:08,LOCKED,52,1.19462
03:12:08,LOCKED,51,1.19462
03:12:10,LOCKED,51,1.27758
03:12:10,LOCKED,51,1.27758
03:12:11,LOCKED,51,1.27758
03:12:11,LOCKED,51,1.27758
03:12:12,LOCKED,51,1.36054
03:12:12,LOCKED,51,0.03318
03:12:12,LOCKED,50,0.03318
03:12:12,LOCKED,54,0.03318
03:12:14,LOCKED,54,1.34395
03:12:14,LOCKED,54,1.34395
03:12:15,LOCKED,54,1.22781
03:12:15,LOCKED,53,1.22781
03:12:16,LOCKED,53,1.24440
03:12:16,LOCKED,53,1.24440
03:12:16,LOCKED,53,1.24440
03:12:17,LOCKED,53,1.24440
03:12:17,LOCKED,58,1.24440
03:12:19,LOCKED,58,1.16144
03:12:19,LOCKED,57,1.16144
03:12:20,LOCKED,57,1.65920
03:12:20,LOCKED,57,1.65920
03:12:20,LOCKED,57,1.65920
03:12:22,LOCKED,57,1.39373
03:12:22,LOCKED,56,1.39373
03:12:23,LOCKED,56,1.34395
03:12:23,LOCKED,56,0.09955
03:12:23,LOCKED,44,0.09955
03:12:23,LOCKED,44,0.09955
03:12:24,LOCKED,44,1.41032
03:12:24,LOCKED,44,1.41032
03:12:26,LOCKED,44,1.36054
03:12:26,LOCKED,44,1.36054
03:12:27,LOCKED,44,1.32736
03:12:27,LOCKED,44,1.32736
03:12:27,LOCKED,44,1.32736
03:12:28,LOCKED,44,1.31077
03:12:28,LOCKED,44,1.31077
03:12:30,LOCKED,44,1.36054
03:12:30,LOCKED,44,1.36054
03:12:31,LOCKED,44,1.39373
03:12:31,LOCKED,44,1.39373
03:12:31,LOCKED,44,1.39373
03:12:33,LOCKED,44,1.39373
03:12:33,LOCKED,44,1.39373
03:12:34,LOCKED,44,1.27758
03:12:34,LOCKED,50,1.27758
03:12:35,LOCKED,50,1.32736
03:12:35,LOCKED,49,1.32736
03:12:35,LOCKED,49,1.32736
03:12:37,LOCKED,49,1.36054
03:12:37,LOCKED,49,1.36054
03:12:38,LOCKED,49,1.29418
03:12:38,LOCKED,49,1.29418
03:12:39,LOCKED,49,1.29418
03:12:39,LOCKED,48,1.29418
03:12:39,LOCKED,48,1.29418
03:12:40,LOCKED,48,1.32736
03:12:40,LOCKED,48,1.32736
03:12:42,LOCKED,48,1.41032
03:12:42,LOCKED,48,1.41032
03:12:42,LOCKED,48,1.41032
03:12:43,LOCKED,48,1.36054
03:12:43,LOCKED,47,1.36054
03:12:45,LOCKED,47,1.31077
03:12:45,LOCKED,47,1.31077
03:12:46,LOCKED,47,1.29418
03:12:46,LOCKED,47,1.29418
03:12:47,LOCKED,47,1.29418
03:12:47,LOCKED,46,1.29418
03:12:47,LOCKED,46,1.29418
03:12:49,LOCKED,46,1.32736
03:12:49,LOCKED,46,1.32736
03:12:50,LOCKED,46,1.29418
03:12:50,LOCKED,51,1.29418
03:12:51,LOCKED,51,1.32736
03:12:51,LOCKED,50,1.32736
03:12:51,LOCKED,50,1.32736
03:12:52,LOCKED,50,1.31077
03:12:52,LOCKED,50,1.31077
03:12:54,LOCKED,50,1.29418
03:12:54,LOCKED,50,1.29418
03:12:55,LOCKED,50,1.27758
03:12:55,LOCKED,49,1.27758
03:12:55,LOCKED,49,1.27758
03:12:56,LOCKED,49,1.34395
03:12:56,LOCKED,49,1.34395
03:12:58,LOCKED,49,1.34395
03:12:58,LOCKED,49,1.34395
03:12:59,LOCKED,49,1.27758
03:12:59,LOCKED,48,1.27758
03:12:59,LOCKED,48,1.27758
03:13:00,LOCKED,48,1.27758
03:13:00,LOCKED,49,1.27758
03:13:01,LOCKED,49,1.26099
03:13:01,LOCKED,49,1.26099
03:13:03,LOCKED,49,1.22781
03:13:03,LOCKED,49,1.22781
03:13:04,LOCKED,49,1.26099
03:13:04,LOCKED,49,1.26099
03:13:04,LOCKED,49,1.26099
03:13:05,LOCKED,49,1.26099
03:13:05,LOCKED,48,1.26099
03:13:06,LOCKED,48,1.21122
03:13:06,LOCKED,48,1.21122
03:13:08,LOCKED,48,1.26099
03:13:08,LOCKED,48,1.26099
03:13:09,LOCKED,48,1.26099
03:13:09,LOCKED,48,1.26099
03:13:09,LOCKED,48,1.26099
03:13:10,LOCKED,48,1.24440
03:13:10,LOCKED,48,1.24440
03:13:11,LOCKED,48,1.26099
03:13:11,LOCKED,48,1.26099
03:13:13,LOCKED,48,1.31077
03:13:13,LOCKED,48,1.31077
03:13:13,LOCKED,48,1.31077
03:13:14,LOCKED,48,1.27758
03:13:14,LOCKED,48,1.27758
03:13:15,LOCKED,48,1.31077
03:13:15,LOCKED,48,1.31077
03:13:17,LOCKED,48,1.29418
03:13:17,LOCKED,47,1.29418
03:13:18,LOCKED,47,1.27758
03:13:18,LOCKED,47,1.27758
03:13:18,LOCKED,47,1.27758
03:13:19,LOCKED,47,1.29418
03:13:19,LOCKED,47,1.29418
03:13:21,LOCKED,47,1.24440
03:13:21,LOCKED,47,1.24440
03:13:22,LOCKED,47,1.27758
03:13:22,LOCKED,47,1.27758
03:13:22,LOCKED,47,1.27758
03:13:23,LOCKED,47,1.24440
03:13:23,LOCKED,47,1.24440
03:13:24,LOCKED,47,1.22781
03:13:24,LOCKED,47,1.22781
03:13:26,LOCKED,47,1.27758
03:13:26,LOCKED,47,1.27758
03:13:27,LOCKED,47,1.24440
03:13:27,LOCKED,47,1.24440
03:13:28,LOCKED,47,1.21122
03:13:28,LOCKED,47,1.21122
03:13:28,LOCKED,47,1.21122
03:13:29,LOCKED,47,1.22781
03:13:29,LOCKED,47,1.22781
03:13:30,LOCKED,47,1.09507
03:13:30,LOCKED,54,1.09507
03:13:31,LOCKED,54,1.14485
03:13:31,LOCKED,54,1.14485
03:13:33,LOCKED,54,1.12826
03:13:33,LOCKED,53,1.12826
03:13:34,LOCKED,53,1.14485
03:13:34,LOCKED,53,1.14485
03:13:35,LOCKED,53,1.09507
03:13:35,LOCKED,53,1.09507
03:13:35,LOCKED,53,1.09507
03:13:36,LOCKED,53,1.17803
03:13:36,LOCKED,53,1.17803
03:13:37,LOCKED,53,1.22781
03:13:37,LOCKED,53,1.22781
03:13:39,LOCKED,53,1.29418
03:13:39,LOCKED,53,1.29418
03:13:40,LOCKED,53,1.21122
03:13:40,LOCKED,58,1.21122
03:13:40,LOCKED,57,1.21122
03:13:41,LOCKED,57,1.21122
03:13:41,LOCKED,57,1.21122
03:13:42,LOCKED,57,1.24440
03:13:42,LOCKED,57,1.24440
03:13:44,LOCKED,57,1.31077
03:13:44,LOCKED,56,1.31077
03:13:45,LOCKED,56,1.31077
03:13:45,LOCKED,52,1.31077
03:13:45,LOCKED,52,1.31077
03:13:46,LOCKED,52,1.29418
03:13:46,LOCKED,51,1.29418
03:13:47,LOCKED,51,1.22781
03:13:47,LOCKED,51,1.22781
03:13:49,LOCKED,51,1.27758
03:13:49,LOCKED,51,1.27758
03:13:49,LOCKED,51,1.27758
03:13:50,LOCKED,51,1.31077
03:13:50,LOCKED,53,1.31077
03:13:51,LOCKED,53,1.44350
03:13:51,LOCKED,53,1.44350
03:13:53,LOCKED,53,1.44350
03:13:53,LOCKED,52,1.44350
03:13:53,LOCKED,52,1.44350
03:13:54,LOCKED,52,1.34395
03:13:54,LOCKED,52,1.34395
03:13:55,LOCKED,52,1.26099
03:13:55,LOCKED,51,1.26099
03:13:57,LOCKED,51,1.29418
03:13:57,LOCKED,51,1.29418
03:13:57,LOCKED,51,1.29418
03:13:58,LOCKED,51,1.27758
03:13:58,LOCKED,53,1.27758
03:13:59,LOCKED,53,1.17803
03:13:59,LOCKED,52,1.17803
03:14:00,LOCKED,52,1.26099
03:14:00,LOCKED,52,1.26099
03:14:02,LOCKED,52,1.26099
03:14:02,LOCKED,52,1.26099
03:14:02,LOCKED,52,0.61390
03:14:03,LOCKED,52,0.51435
03:14:03,LOCKED,52,0.51435
03:14:03,LOCKED,52,0.54754
03:14:03,LOCKED,52,0.54754
03:14:05,LOCKED,52,1.21122
03:14:05,LOCKED,52,1.21122
03:14:06,LOCKED,52,1.19462
03:14:06,LOCKED,52,1.19462
03:14:06,LOCKED,52,1.19462
03:14:07,LOCKED,52,1.41032
03:14:07,LOCKED,52,0.03318
03:14:07,LOCKED,52,0.03318
03:14:09,LOCKED,52,1.29418
03:14:09,LOCKED,51,1.29418
03:14:10,LOCKED,51,1.26099
03:14:10,LOCKED,51,1.26099
03:14:10,LOCKED,51,1.26099
03:14:11,LOCKED,51,1.26099
03:14:11,LOCKED,51,1.26099
03:14:12,LOCKED,51,1.24440
03:14:12,LOCKED,50,1.24440
03:14:14,LOCKED,50,1.29418
03:14:14,LOCKED,50,1.29418
03:14:14,LOCKED,50,1.29418
03:14:15,LOCKED,50,1.29418
03:14:15,LOCKED,50,1.29418
03:14:16,LOCKED,50,1.27758
03:14:16,LOCKED,49,1.27758
03:14:17,LOCKED,49,1.31077
03:14:17,LOCKED,49,1.31077
03:14:19,LOCKED,49,1.32736
03:14:19,LOCKED,49,1.32736
03:14:19,LOCKED,49,1.32736
03:14:20,LOCKED,49,1.27758
03:14:20,LOCKED,49,1.27758
03:14:21,LOCKED,49,1.26099
03:14:21,LOCKED,49,1.26099
03:14:23,LOCKED,49,1.27758
03:14:23,LOCKED,48,1.27758
03:14:23,LOCKED,48,1.27758
03:14:24,LOCKED,48,1.21122
03:14:24,LOCKED,53,1.21122
03:14:25,LOCKED,53,1.26099
03:14:25,LOCKED,52,1.26099
03:14:26,LOCKED,52,1.32736
03:14:26,LOCKED,52,1.32736
03:14:26,LOCKED,52,1.32736
03:14:28,LOCKED,52,1.36054
03:14:28,LOCKED,52,0.03318
03:14:28,LOCKED,51,0.03318
03:14:29,LOCKED,51,1.39373
03:14:29,LOCKED,54,1.39373
03:14:31,LOCKED,54,1.37714
03:14:31,LOCKED,54,1.37714
03:14:31,LOCKED,54,1.37714
03:14:32,LOCKED,54,1.32736
03:14:32,LOCKED,53,1.32736
03:14:33,LOCKED,53,1.34395
03:14:33,LOCKED,53,1.34395
03:14:35,LOCKED,53,1.32736
03:14:35,LOCKED,52,1.32736
03:14:35,LOCKED,52,1.32736
03:14:36,LOCKED,52,1.24440
03:14:36,LOCKED,52,1.24440
03:14:37,LOCKED,52,1.22781
03:14:37,LOCKED,51,1.22781
03:14:38,LOCKED,51,1.21122
03:14:38,LOCKED,51,1.21122
03:14:40,LOCKED,51,1.21122
03:14:40,LOCKED,51,1.21122
03:14:40,LOCKED,51,1.21122
03:14:41,LOCKED,51,1.22781
03:14:41,LOCKED,50,1.22781
03:14:42,LOCKED,50,1.22781
03:14:42,LOCKED,50,1.22781
03:14:43,LOCKED,50,1.22781
03:14:43,LOCKED,50,1.22781
03:14:44,LOCKED,50,1.21122
03:14:44,LOCKED,49,1.21122
03:14:46,LOCKED,49,1.26099
03:14:46,LOCKED,49,1.26099
03:14:46,LOCKED,49,1.26099
03:14:47,LOCKED,49,1.24440
03:14:47,LOCKED,49,1.24440
03:14:48,LOCKED,49,1.26099
03:14:48,LOCKED,48,1.26099
03:14:49,LOCKED,48,1.22781
03:14:49,LOCKED,48,1.22781
03:14:51,LOCKED,48,1.24440
03:14:51,LOCKED,47,1.24440
03:14:51,LOCKED,47,1.24440
03:14:52,LOCKED,47,1.24440
03:14:52,LOCKED,48,1.24440
03:14:53,LOCKED,48,1.31077
03:14:53,LOCKED,48,1.31077
03:14:55,LOCKED,48,1.32736
03:14:55,LOCKED,48,1.32736
03:14:55,LOCKED,48,1.32736
03:14:56,LOCKED,48,1.41032
03:14:56,LOCKED,48,1.41032
03:14:57,LOCKED,48,1.42691
03:14:57,LOCKED,47,1.42691
03:14:58,LOCKED,47,0.68027
03:14:58,LOCKED,47,0.68027
03:14:59,LOCKED,47,0.77982
03:14:59,LOCKED,47,0.49776
03:14:59,LOCKED,47,0.49776
03:15:00,LOCKED,47,0.77982
03:15:00,LOCKED,48,0.77982
03:15:01,LOCKED,48,0.91256
03:15:01,LOCKED,48,0.34843
03:15:01,LOCKED,48,0.34843
03:15:02,LOCKED,48,0.89597
03:15:03,LOCKED,48,0.33184
03:15:03,LOCKED,49,0.33184
03:15:03,LOCKED,49,0.44798
03:15:03,LOCKED,49,0.43139
03:15:03,LOCKED,50,0.43139
03:15:04,LOCKED,50,0.31525
03:15:04,LOCKED,51,0.31525
03:15:05,LOCKED,51,0.84619
03:15:05,LOCKED,51,0.84619
03:15:06,LOCKED,51,1.16144
03:15:06,LOCKED,52,1.16144
03:15:07,LOCKED,52,1.07848
03:15:07,LOCKED,52,1.07848
03:15:08,LOCKED,52,1.16144
03:15:08,LOCKED,53,1.16144
03:15:09,LOCKED,53,1.21122
03:15:09,LOCKED,54,1.21122
03:15:10,LOCKED,54,1.17803
03:15:10,LOCKED,54,1.17803
03:15:12,LOCKED,54,1.11166
03:15:12,LOCKED,54,1.11166
03:15:12,LOCKED,54,1.11166
03:15:13,LOCKED,54,1.09507
03:15:13,LOCKED,54,1.09507
03:15:14,LOCKED,54,1.12826
03:15:14,LOCKED,54,1.12826
03:15:15,LOCKED,54,1.16144
03:15:15,LOCKED,54,1.16144
03:15:16,LOCKED,54,1.12826
03:15:16,LOCKED,54,1.12826
03:15:17,LOCKED,54,1.21122
03:15:17,LOCKED,54,1.21122
03:15:18,LOCKED,54,1.06189
03:15:18,LOCKED,60,1.06189
03:15:18,LOCKED,60,1.06189
03:15:20,LOCKED,60,1.29418
03:15:20,LOCKED,60,0.24888
03:15:21,LOCKED,60,0.64709
03:15:21,LOCKED,59,0.64709
03:15:21,LOCKED,59,0.59731
03:15:21,LOCKED,59,0.59731
03:15:22,LOCKED,59,0.96234
03:15:22,LOCKED,60,0.96234
03:15:23,LOCKED,60,1.01211
03:15:23,LOCKED,60,1.01211
03:15:24,LOCKED,60,0.91256
03:15:24,LOCKED,60,0.91256
03:15:25,LOCKED,60,0.96234
03:15:25,LOCKED,60,0.96234
03:15:26,LOCKED,60,0.99552
03:15:26,LOCKED,60,0.99552
03:15:27,LOCKED,60,1.02870
03:15:27,LOCKED,60,1.02870
03:15:28,LOCKED,60,1.11166
03:15:28,LOCKED,60,1.11166
03:15:29,LOCKED,60,0.63050
03:15:29,LOCKED,60,0.63050
03:15:30,LOCKED,60,1.27758
03:15:30,LOCKED,60,1.27758
03:15:31,LOCKED,60,1.32736
03:15:31,LOCKED,60,1.32736
03:15:31,LOCKED,60,1.32736
03:15:33,LOCKED,60,1.31077
03:15:33,LOCKED,59,1.31077
03:15:34,LOCKED,59,1.16144
03:15:34,LOCKED,59,1.16144
03:15:35,LOCKED,59,1.29418
03:15:35,LOCKED,58,1.29418
03:15:36,LOCKED,58,0.53094
03:15:36,LOCKED,58,0.53094
03:15:37,LOCKED,58,1.27758
03:15:37,LOCKED,58,1.27758
03:15:38,LOCKED,58,1.42691
03:15:38,LOCKED,58,1.42691
03:15:38,LOCKED,58,1.42691
03:15:40,LOCKED,58,1.41032
03:15:40,LOCKED,57,1.41032
03:15:41,LOCKED,57,1.37714
03:15:41,LOCKED,55,1.37714
03:15:41,LOCKED,55,1.37714
03:15:43,LOCKED,55,1.42691
03:15:43,LOCKED,55,1.42691
03:15:44,LOCKED,55,1.27758
03:15:44,LOCKED,54,1.27758
03:15:45,LOCKED,54,1.24440
03:15:45,LOCKED,54,1.24440
03:15:45,LOCKED,54,1.24440
03:15:47,LOCKED,54,1.79194
03:15:47,LOCKED,54,1.79194
03:15:48,LOCKED,54,1.37714
03:15:48,LOCKED,53,1.37714
03:15:48,LOCKED,53,1.37714
03:15:50,LOCKED,53,1.29418
03:15:50,LOCKED,53,1.29418
03:15:51,LOCKED,53,1.09507
03:15:51,LOCKED,52,1.09507
03:15:52,LOCKED,52,1.14485
03:15:52,LOCKED,52,1.14485
03:15:53,LOCKED,52,1.19462
03:15:53,LOCKED,52,1.19462
03:15:54,LOCKED,52,1.11166
03:15:54,LOCKED,59,1.11166
03:15:55,LOCKED,59,1.14485
03:15:55,LOCKED,58,1.14485
03:15:56,LOCKED,58,0.86278
03:15:56,LOCKED,58,0.86278
03:15:57,LOCKED,58,1.14485
03:15:57,LOCKED,58,1.14485
03:15:57,LOCKED,58,1.14485
03:15:58,LOCKED,58,1.21122
03:15:58,LOCKED,58,1.21122
03:16:00,LOCKED,58,1.24440
03:16:00,LOCKED,57,1.24440
03:16:01,LOCKED,57,1.16144
03:16:01,LOCKED,57,1.16144
03:16:02,LOCKED,57,1.49328
03:16:02,LOCKED,56,1.49328
03:16:02,LOCKED,56,1.49328
03:16:04,LOCKED,56,1.32736
03:16:04,LOCKED,56,1.32736
03:16:05,LOCKED,56,1.44350
03:16:05,LOCKED,55,1.44350
03:16:05,LOCKED,55,1.44350
03:16:07,LOCKED,55,1.34395
03:16:07,LOCKED,54,1.34395
03:16:08,LOCKED,54,1.29418
03:16:08,LOCKED,53,1.29418
03:16:09,LOCKED,53,1.21122
03:16:09,LOCKED,53,0.03318
03:16:09,LOCKED,53,0.03318
03:16:09,LOCKED,53,0.03318
03:16:11,LOCKED,53,1.47669
03:16:11,LOCKED,52,1.47669
03:16:12,LOCKED,52,1.34395
03:16:12,LOCKED,51,1.34395
03:16:13,LOCKED,51,1.16144
03:16:13,LOCKED,51,0.03318
03:16:13,LOCKED,50,0.03318
03:16:13,LOCKED,50,0.31525
03:16:13,LOCKED,50,0.31525
03:16:15,LOCKED,50,1.32736
03:16:15,LOCKED,50,1.32736
03:16:16,LOCKED,50,1.29418
03:16:16,LOCKED,50,1.29418
03:16:17,LOCKED,50,1.29418
03:16:17,LOCKED,48,1.29418
03:16:17,LOCKED,48,1.29418
03:16:19,LOCKED,48,1.26099
03:16:19,LOCKED,48,1.26099
03:16:20,LOCKED,48,1.49328
03:16:20,LOCKED,48,1.49328
03:16:20,LOCKED,48,1.49328
03:16:21,LOCKED,48,1.36054
03:16:21,LOCKED,47,1.36054
03:16:23,LOCKED,47,1.36054
03:16:23,LOCKED,48,1.36054
03:16:24,LOCKED,48,1.32736
03:16:24,LOCKED,47,1.32736
03:16:24,LOCKED,47,1.32736
03:16:25,LOCKED,47,1.27758
03:16:25,LOCKED,47,1.27758
03:16:27,LOCKED,47,1.34395
03:16:27,LOCKED,47,1.34395
03:16:28,LOCKED,47,1.39373
03:16:28,LOCKED,46,1.39373
03:16:28,LOCKED,46,1.39373
03:16:29,LOCKED,46,1.27758
03:16:29,LOCKED,46,1.27758
03:16:31,LOCKED,46,1.31077
03:16:31,LOCKED,46,1.31077
03:16:32,LOCKED,46,1.29418
03:16:32,LOCKED,46,1.29418
03:16:33,LOCKED,46,1.24440
03:16:33,LOCKED,46,1.24440
03:16:33,LOCKED,46,1.24440
03:16:34,LOCKED,46,1.12826
03:16:34,LOCKED,46,1.12826
03:16:36,LOCKED,46,1.21122
03:16:36,LOCKED,46,1.21122
03:16:37,LOCKED,46,1.32736
03:16:37,LOCKED,46,1.32736
03:16:38,LOCKED,46,0.91256
03:16:38,LOCKED,46,0.41480
03:16:38,LOCKED,47,0.41480
03:16:39,LOCKED,47,0.51435
03:16:39,LOCKED,47,0.51435
03:16:40,LOCKED,47,1.16144
03:16:40,LOCKED,48,1.16144
03:16:41,LOCKED,48,1.21122
03:16:41,LOCKED,48,1.21122
03:16:41,LOCKED,48,1.21122
03:16:42,LOCKED,48,1.17803
03:16:42,LOCKED,55,1.17803
03:16:43,LOCKED,55,0.97893
03:16:43,LOCKED,55,0.97893
03:16:44,LOCKED,55,1.07848
03:16:45,LOCKED,55,0.79642
03:16:45,LOCKED,55,0.79642
03:16:46,LOCKED,55,0.94574
03:16:46,LOCKED,55,0.94574
03:16:47,LOCKED,55,1.04530
03:16:47,LOCKED,56,1.04530
03:16:48,LOCKED,56,0.92915
03:16:48,LOCKED,56,0.92915
03:16:48,LOCKED,56,0.92915
03:16:49,LOCKED,56,1.16144
03:16:49,LOCKED,56,1.16144
03:16:51,LOCKED,56,1.29418
03:16:51,LOCKED,56,1.29418
03:16:52,LOCKED,56,1.21122
03:16:52,LOCKED,56,1.21122
03:16:53,LOCKED,56,1.14485
03:16:53,LOCKED,56,1.14485
03:16:54,LOCKED,56,1.19462
03:16:54,LOCKED,55,1.19462
03:16:54,LOCKED,55,1.19462
03:16:55,LOCKED,55,1.19462
03:16:55,LOCKED,55,1.19462
03:16:56,LOCKED,55,1.12826
03:16:56,LOCKED,55,1.12826
03:16:58,LOCKED,55,1.11166
03:16:58,LOCKED,57,1.11166
03:16:59,LOCKED,57,1.11166
03:16:59,LOCKED,56,1.11166
03:16:59,LOCKED,56,1.11166
03:17:00,LOCKED,56,1.62602
03:17:00,LOCKED,56,1.62602
03:17:02,LOCKED,56,1.24440
03:17:02,LOCKED,56,1.24440
03:17:03,LOCKED,56,1.24440
03:17:03,LOCKED,53,1.24440
03:17:04,LOCKED,53,1.24440
03:17:04,LOCKED,52,1.24440
03:17:04,LOCKED,52,1.24440
03:17:05,LOCKED,52,1.34395
03:17:05,LOCKED,47,1.34395
03:17:07,LOCKED,47,1.29418
03:17:07,LOCKED,46,1.29418
03:17:08,LOCKED,46,1.24440
03:17:08,LOCKED,46,1.24440
03:17:08,LOCKED,47,1.24440
03:17:09,LOCKED,47,1.26099
03:17:09,LOCKED,46,1.26099
03:17:10,LOCKED,46,1.26099
03:17:10,LOCKED,47,1.26099
03:17:12,LOCKED,47,1.27758
03:17:12,LOCKED,47,1.27758
03:17:13,LOCKED,47,1.21122
03:17:13,LOCKED,47,1.21122
03:17:14,LOCKED,47,1.19462
03:17:14,LOCKED,47,1.19462
03:17:14,LOCKED,47,1.19462
03:17:15,LOCKED,47,1.27758
03:17:15,LOCKED,47,1.27758
03:17:17,LOCKED,47,1.21122
03:17:17,LOCKED,47,0.03318
03:17:17,LOCKED,47,0.36502
03:17:17,LOCKED,47,0.36502
03:17:18,LOCKED,47,1.07848
03:17:18,LOCKED,48,1.07848
03:17:18,LOCKED,48,1.07848
03:17:19,LOCKED,48,1.17803
03:17:19,LOCKED,48,1.17803
03:17:21,LOCKED,48,1.27758
03:17:21,LOCKED,48,0.28206
03:17:21,LOCKED,57,0.28206
03:17:21,LOCKED,57,0.36502
03:17:22,LOCKED,57,0.77982
03:17:22,LOCKED,58,0.77982
03:17:22,LOCKED,58,0.77982
03:17:23,LOCKED,58,1.46010
03:17:23,LOCKED,58,1.46010
03:17:25,LOCKED,58,1.32736
03:17:25,LOCKED,58,1.32736
03:17:26,LOCKED,58,1.27758
03:17:26,LOCKED,57,1.27758
03:17:26,LOCKED,57,1.27758
03:17:27,LOCKED,57,1.21122
03:17:27,LOCKED,57,1.21122
03:17:28,LOCKED,57,1.22781
03:17:29,LOCKED,57,0.03318
03:17:29,LOCKED,57,0.41480
03:17:29,LOCKED,56,0.41480
